"X","Merchant.Category.Code","POS.Entry.Mode","POS_DATA","PROCESSING_CODE","Response.Code","Transaction.Amount"
"13230","7372",810,"00S000100000",0,0,502.88
"13231","4131",810,"00S000100000",0,0,2100
"13232","4814",810,"00S000100000",0,0,538.02
"13233","5399",812,"00S000100000",3000,100,129
"13234","6540",812,"00S000100000",0,0,50
"13235","5399",812,"00S000100000",3000,0,6996
"13236","4121",810,"00S000100000",0,0,184.77
"13237","7922",812,"00S000100000",3000,0,312.8
"13238","4722",810,"00S000100000",0,0,4372
"13239","5399",810,"00S000100000",0,0,6368
"13240","5511",812,"00S000100000",0,0,3.6
"13241","5511",812,"00S000100000",0,0,43.96
"13242","6012",810,"00S000100000",0,100,500
"13243","4814",810,"00S000100000",0,0,500
"13244","4814",810,"00S000100000",0,0,800
"13245","5094",810,"00S000100000",0,0,1532
"13246","5399",812,"00S000100000",3000,0,786
"13247","5812",810,"00S000100000",0,191,270.9
"13248","7922",812,"00S000100000",3000,0,505.72
"13249","5399",810,"00S000100000",0,0,671
"13250","5399",810,"00S000100000",0,0,400
"13251","5399",810,"00S000100000",0,0,1300
"13252","4814",810,"00S000100000",0,0,700
"13253","4121",810,"00S000100000",0,0,185
"13254","4814",810,"00S000100000",0,0,4849.8
"13255","5399",812,"00S000100000",3000,0,3572
"13256","5812",810,"00S000100000",0,0,69
"13257","5814",810,"00S000100000",0,0,124
"13258","5814",810,"00S000100000",0,0,237
"13259","5399",810,"00S000100000",0,0,164
"13260","4900",810,"00S000100000",0,0,50
"13261","9399",810,"00S000100000",0,101,356
"13262","9399",810,"00S000100000",0,0,356
"13263","4900",810,"00S000100000",0,0,1667.51
"13264","7993",810,"00S000100000",0,116,15000
"13265","7993",810,"00S000100000",0,116,8000
"13266","4814",810,"00S000100000",0,0,200
"13267","7829",810,"00S000100000",0,0,999
"13268","4121",810,"00S000100000",0,0,69
"13269","5399",810,"00S000100000",0,0,500
"13270","4814",810,"00S000100000",0,0,996
"13271","4814",810,"00S000100000",0,0,359
"13272","4722",812,"00S000100000",3000,0,341
"13273","5399",810,"00S000100000",0,0,448
"13274","5812",810,"00S000100000",0,0,130
"13275","5812",810,"00S000100000",0,0,309
"13276","4812",810,"00S000100000",0,0,624
"13277","5399",812,"00S000100000",0,0,200
"13278","4121",810,"00S000100000",0,0,328.78
"13279","5735",810,"00S000100000",0,0,75
"13280","4722",812,"00S000100000",3000,0,9928
"13281","5814",810,"00S000100000",0,0,221
"13282","4121",810,"00S000100000",0,0,222.97
"13283","5399",810,"00S000100000",0,0,1000
"13284","4814",810,"00S000100000",0,0,476
"13285","5814",810,"00S000100000",0,0,570
"13286","8220",810,"00S000100000",0,0,403.8
"13287","4814",810,"00S000100000",0,0,399
"13288","5192",810,"00S000100000",0,0,600
"13289","4814",810,"00S000100000",0,0,2000
"13290","4814",812,"00S000100000",0,0,286
"13291","4900",812,"00S000100000",3000,0,1680
"13292","4900",810,"00S000100000",0,0,1020
"13293","4814",812,"00S000100000",0,0,140
"13294","7922",810,"00S000100000",0,0,939.12
"13295","4814",810,"00S000100000",0,0,349
"13296","5399",810,"00S000100000",0,0,1434.82
"13297","6540",810,"00S000100000",0,0,137
"13298","6540",810,"00S000100000",0,0,19843
"13299","5399",810,"00S000100000",0,0,1000
"13300","9399",810,"00S000100000",0,0,800
"13301","5399",810,"00S000100000",0,0,173
"13302","5814",810,"00S000100000",0,0,208
"13303","4131",810,"00S000100000",0,0,1859
"13304","4814",810,"00S000100000",0,0,259.3
"13305","5735",810,"00S000100000",0,100,76
"13306","5399",812,"00S000100000",3000,0,499
"13307","5817",812,"00S000100000",0,0,300
"13308","5399",812,"00S000100000",3000,0,349
"13309","5814",810,"00S000100000",0,0,531
"13310","5812",810,"00S000100000",0,0,219
"13311","5812",810,"00S000100000",0,0,540
"13312","6012",810,"00S000100000",0,0,114
"13313","5735",810,"00S000100000",0,0,76
"13314","5399",810,"00S000100000",0,0,167
"13315","4121",810,"00S000100000",0,0,500
"13316","4814",810,"00S000100000",0,0,15000
"13317","9399",810,"00S000100000",0,0,114
"13318","4121",810,"00S000100000",0,0,45
"13319","4121",810,"00S000100000",0,0,507.24
"13320","5399",810,"00S000100000",0,0,1710.75
"13321","5399",812,"00S000100000",3000,0,534
"13322","5814",810,"00S000100000",0,0,760.32
"13323","4814",810,"00S000100000",0,191,5564
"13324","5399",810,"00S000100000",0,0,1100
"13325","5651",810,"00S000100000",0,0,1136.47
"13326","4121",810,"00S000100000",0,0,103.17
"13327","5735",810,"00S000100000",0,0,799
"13328","4121",810,"00S000100000",0,0,10
"13329","4121",810,"00S000100000",0,0,368.25
"13330","5812",810,"00S000100000",0,0,350
"13331","4900",810,"00S000100000",0,0,215.5
"13332","4814",810,"00S000100000",0,0,100
"13333","4814",810,"00S000100000",0,0,73
"13334","4814",812,"00S000100000",3000,0,240
"13335","4900",810,"00S000100000",0,0,739.32
"13336","4814",810,"00S000100000",0,0,2000
"13337","5399",810,"00S000100000",0,0,2221
"13338","5411",810,"00S000100000",0,0,2120
"13339","4814",812,"00S000100000",3000,0,1000
"13340","4722",812,"00S000100000",3000,0,14116
"13341","4814",810,"00S000100000",0,0,700
"13342","5814",812,"00S000100000",0,0,253.75
"13343","4814",810,"00S000100000",0,0,35
"13344","4814",810,"00S000100000",0,0,90
"13345","4121",810,"00S000100000",0,0,149
"13346","5814",810,"00S000100000",0,0,283
"13347","4131",812,"00S000100000",3000,0,729
"13348","4814",810,"00S000100000",0,0,1317
"13349","4814",810,"00S000100000",0,0,1309
"13350","7993",810,"00S000100000",0,0,1000
"13351","5734",810,"00S000100000",0,0,600
"13352","5734",810,"00S000100000",0,0,600
"13353","4814",810,"00S000100000",0,911,980.73
"13354","4814",810,"00S000100000",0,911,960
"13355","4814",810,"00S000100000",0,911,980.73
"13356","5399",810,"00S000100000",0,0,1050
"13357","5999",810,"00S000100000",0,0,500
"13358","5399",810,"00S000100000",0,0,158
"13359","7372",810,"00S000100000",0,0,1267.84
"13360","4814",810,"00S000100000",0,0,420
"13361","4814",812,"00S000100000",3000,0,569
"13362","4812",810,"00S000100000",0,0,700
"13363","4814",810,"00S000100000",0,0,399
"13364","4121",810,"00S000100000",0,0,137.02
"13365","4814",810,"00S000100000",0,0,105
"13366","5399",810,"00S000100000",0,0,1344
"13367","4814",810,"00S000100000",0,0,10236
"13368","9399",812,"00S000100000",0,0,815.51
"13369","4121",810,"00S000100000",0,0,191.92
"13370","4121",810,"00S000100000",0,0,707.45
"13371","4722",810,"00S000100000",0,0,4614
"13372","4900",812,"00S000100000",3000,0,2554
"13373","4899",810,"00S000100000",0,0,199
"13374","4900",812,"00S000100000",3000,0,246
"13375","4812",812,"00S000100000",3000,0,353
"13376","4812",810,"00S000100000",0,0,353
"13377","4812",812,"00S000100000",3000,0,707
"13378","4900",812,"00S000100000",3000,0,6021
"13379","4812",812,"00S000100000",3000,0,235
"13380","5999",812,"00S000100000",0,0,1396.82
"13381","7922",812,"00S000100000",3000,0,383.56
"13382","5812",810,"00S000100000",0,0,285
"13383","5399",812,"00S000100000",3000,0,1038
"13384","4814",812,"00S000100000",3000,0,5000
"13385","5399",810,"00S000100000",0,0,5000
"13386","5399",810,"00S000100000",0,0,2930
"13387","4131",812,"00S000100000",3000,0,706
"13388","5399",810,"00S000100000",0,0,204
"13389","4814",810,"00S000100000",0,0,200
"13390","5399",810,"00S000100000",0,0,5000
"13391","5399",810,"00S000100000",0,0,1174
"13392","5999",812,"00S000100000",0,0,15819.03
"13393","4814",810,"00S000100000",0,0,436.25
"13394","7011",810,"00S000100000",0,0,260.01
"13395","4814",810,"00S000100000",0,0,1249.62
"13396","4131",812,"00S000100000",3000,0,307.2
"13397","5812",810,"00S000100000",0,0,28
"13398","4722",810,"00S000100000",0,0,1580.18
"13399","4900",810,"00S000100000",0,0,1249.62
"13400","9399",812,"00S000100000",0,0,1526.55
"13401","7922",812,"00S000100000",3000,191,252.8
"13402","7832",810,"00S000100000",0,0,230
"13403","7922",812,"00S000100000",3000,191,252.8
"13404","4121",810,"00S000100000",0,0,89
"13405","5399",812,"00S000100000",3000,0,700
"13406","5399",812,"00S000100000",3000,0,949
"13407","7399",810,"00S000100000",0,0,1375
"13408","4814",810,"00S000100000",0,0,100
"13409","7399",810,"00S000100000",0,0,3392
"13410","7922",812,"00S000100000",3000,0,383.36
"13411","7922",812,"00S000100000",3000,0,383.36
"13412","4814",810,"00S000100000",0,0,15500
"13413","4814",810,"00S000100000",0,0,1217.76
"13414","5699",810,"00S000100000",0,0,8517.21
"13415","5699",810,"00S000100000",0,191,7974.18
"13416","5812",810,"00S000100000",0,0,748
"13417","4722",812,"00S000100000",3000,191,31324
"13418","4722",812,"00S000100000",3000,0,31324
"13419","5111",810,"00S000100000",0,0,600
"13420","9399",810,"00S000100000",0,0,1112.74
"13421","5399",810,"00S000100000",0,0,1000
"13422","5734",810,"00S000100000",0,0,620
"13423","4814",812,"00S000100000",3000,0,643
"13424","4121",810,"00S000100000",0,0,850
"13425","4900",812,"00S000100000",3000,0,1542
"13426","9399",810,"00S000100000",0,0,3975
"13427","4814",812,"00S000100000",3000,0,40
"13428","4814",812,"00S000100000",3000,0,2100
"13429","4814",810,"00S000100000",0,0,17
"13430","5399",810,"00S000100000",0,0,417
"13431","5399",812,"00S000100000",3000,100,290
"13432","5399",810,"00S000100000",0,100,2838
"13433","5099",812,"00S000100000",3000,0,11999
"13434","4814",810,"00S000100000",0,0,500
"13435","4900",810,"00S000100000",0,0,2445
"13436","4814",810,"00S000100000",0,0,748
"13437","4131",810,"00S000100000",0,0,1050
"13438","4814",810,"00S000100000",0,0,200
"13439","4814",810,"00S000100000",0,0,349
"13440","4812",812,"00S000100000",3000,0,4838
"13441","6540",810,"00S000100000",0,0,108
"13442","4812",812,"00S000100000",3000,0,290
"13443","8299",812,"00S000100000",3000,0,309
"13444","5814",810,"00S000100000",0,0,634
"13445","5964",812,"00S000100000",0,0,3.74
"13446","5399",810,"00S000100000",0,0,200
"13447","5399",812,"00S000100000",3000,0,1007.82
"13448","4814",810,"00S000100000",0,0,329
"13449","5968",810,"00S000100000",0,0,99
"13450","4121",810,"00S000100000",0,0,325.23
"13451","5812",810,"00S000100000",0,0,750
"13452","7922",812,"00S000100000",3000,0,1118.08
"13453","5399",810,"00S000100000",0,0,3000
"13454","4814",810,"00S000100000",0,0,4700
"13455","4814",810,"00S000100000",0,0,2000
"13456","6012",810,"00S000100000",0,100,3000
"13457","5399",812,"00S000100000",3000,0,395
"13458","7922",812,"00S000100000",3000,0,668.08
"13459","4112",810,"00S000100000",0,0,1771.85
"13460","3020",810,"00S000100000",0,101,4890
"13461","5399",810,"00S000100000",0,0,2000
"13462","4814",810,"00S000100000",0,0,2000
"13463","5399",810,"00S000100000",0,0,2000
"13464","4814",810,"00S000100000",0,0,50
"13465","4722",812,"00S000100000",3000,0,2597
"13466","5732",810,"00S000100000",0,0,349
"13467","4814",810,"00S000100000",0,0,2300
"13468","5399",810,"00S000100000",0,0,2200
"13469","4814",810,"00S000100000",0,0,47
"13470","7372",810,"00S000100000",0,0,1125
"13471","9399",812,"00S000100000",0,0,1526.55
"13472","9399",812,"00S000100000",0,0,1017.7
"13473","9399",812,"00S000100000",0,0,915.93
"13474","9399",810,"00S000100000",0,0,1100
"13475","4812",812,"00S000100000",3000,0,565
"13476","4722",810,"00S000100000",0,0,7656
"13477","9399",810,"00S000100000",0,0,4800
"13478","4112",810,"00S000100000",0,0,541.26
"13479","4112",810,"00S000100000",0,0,541.26
"13480","7922",812,"00S000100000",3000,0,285.72
"13481","5816",812,"00S000100000",0,0,415
"13482","5816",812,"00S000100000",0,0,0.1
"13483","5399",812,"00S000100000",3000,0,999
"13484","4900",812,"00S000100000",3000,0,2352
"13485","4900",810,"00S000100000",0,0,757.84
"13486","4814",810,"00S000100000",0,191,110
"13487","4814",810,"00S000100000",0,0,51
"13488","4814",810,"00S000100000",0,0,300
"13489","4814",810,"00S000100000",0,0,150
"13490","7922",812,"00S000100000",3000,0,492.18
"13491","4812",810,"00S000100000",0,0,943
"13492","5399",812,"00S000100000",3000,0,594
"13493","4814",810,"00S000100000",0,0,498
"13494","4814",810,"00S000100000",0,0,8300
"13495","5399",810,"00S000100000",0,0,739
"13496","4722",810,"00S000100000",0,0,3791
"13497","4112",810,"00S000100000",0,0,1375
"13498","5399",810,"00S000100000",0,0,1423
"13499","4814",812,"00S000100000",3000,116,5000
"13500","4814",810,"00S000100000",0,0,10300
"13501","5399",812,"00S000100000",3000,0,439
"13502","4812",812,"00S000100000",3000,0,588
"13503","4814",810,"00S000100000",0,0,550
"13504","5399",810,"00S000100000",0,0,700
"13505","5399",810,"00S000100000",0,0,350
"13506","5812",812,"00S000100000",3000,0,200
"13507","5399",810,"00S000100000",0,0,300
"13508","5651",810,"00S000100000",0,0,471.45
"13509","5651",810,"00S000100000",0,0,796.95
"13510","5399",812,"00S000100000",3000,0,617
"13511","4900",810,"00S000100000",0,0,3920
"13512","5735",810,"00S000100000",0,0,76
"13513","5735",810,"00S000100000",0,100,76
"13514","5735",810,"00S000100000",0,101,76
"13515","7922",812,"00S000100000",3000,0,203.54
"13516","5399",812,"00S000100000",3000,0,220
"13517","4814",810,"00S000100000",0,0,5000
"13518","5399",810,"00S000100000",0,0,349
"13519","6540",810,"00S000100000",0,0,50
"13520","5399",810,"00S000100000",0,0,120
"13521","4812",812,"00S000100000",3000,0,469
"13522","5999",810,"00S000100000",0,100,650
"13523","9311",810,"00S000100000",0,0,878
"13524","5399",810,"00S000100000",0,0,1100
"13525","6012",810,"00S000100000",0,100,1000
"13526","5399",810,"00S000100000",0,0,1000
"13527","4121",810,"00S000100000",0,0,599
"13528","4121",810,"00S000100000",0,0,599
"13529","8211",810,"00S000100000",0,0,3545
"13530","5735",810,"00S000100000",0,0,75
"13531","4814",810,"00S000100000",0,0,1808.72
"13532","4511",812,"00S000100000",0,0,815
"13533","4511",812,"00S000100000",0,0,900
"13534","4511",812,"00S000100000",0,0,181
"13535","4511",812,"00S000100000",0,0,200
"13536","4511",810,"00S000100000",0,0,631.81
"13537","4814",810,"00S000100000",0,0,200
"13538","4814",810,"00S000100000",0,0,317
"13539","5641",812,"00S000100000",3000,0,1249.92
"13540","5732",810,"00S000100000",0,0,349
"13541","5399",810,"00S000100000",0,0,476.03
"13542","5399",812,"00S000100000",3000,0,25
"13543","6540",810,"00S000100000",0,0,215
"13544","7399",810,"00S000100000",0,0,672.6
"13545","4814",810,"00S000100000",0,0,346
"13546","4121",810,"00S000100000",0,0,154.2
"13547","5399",812,"00S000100000",3000,191,41.08
"13548","4511",812,"00S000100000",3000,0,17937
"13549","4511",812,"00S000100000",3000,0,505
"13550","4131",810,"00S000100000",0,191,2260
"13551","4131",810,"00S000100000",0,191,2260
"13552","4131",810,"00S000100000",0,0,2290
"13553","4131",810,"00S000100000",0,191,2499
"13554","4814",810,"00S000100000",0,0,495
"13555","4814",810,"00S000100000",0,0,500
"13556","4812",812,"00S000100000",3000,0,964
"13557","4814",810,"00S000100000",0,0,300
"13558","5732",810,"00S000100000",0,0,49
"13559","5732",810,"00S000100000",0,0,399
"13560","5399",812,"00S000100000",3000,0,899
"13561","5399",812,"00S000100000",3000,0,707
"13562","6012",810,"00S000100000",0,100,2000
"13563","9399",812,"00S000100000",3000,0,1770
"13564","4814",810,"00S000100000",0,0,400
"13565","4722",810,"00S000100000",0,0,5566
"13566","4814",810,"00S000100000",0,0,60
"13567","4814",810,"00S000100000",0,0,501
"13568","6012",810,"00S000100000",0,100,501
"13569","5651",810,"00S000100000",0,191,691.95
"13570","6012",810,"00S000100000",0,100,2000
"13571","4814",810,"00S000100000",0,0,2000
"13572","4722",810,"00S000100000",0,0,3614
"13573","4814",810,"00S000100000",0,0,100
"13574","4814",810,"00S000100000",0,0,3000
"13575","4814",812,"00S000100000",3000,0,100
"13576","7922",812,"00S000100000",3000,0,410.98
"13577","7922",812,"00S000100000",3000,0,215.32
"13578","4121",810,"00S000100000",0,0,254.34
"13579","4112",810,"00S000100000",0,0,2235
"13580","5499",810,"00S000100000",0,0,384
"13581","4814",810,"00S000100000",0,0,600
"13582","5735",810,"00S000100000",0,100,1949
"13583","4900",812,"00S000100000",3000,0,6010
"13584","4814",810,"00S000100000",0,0,1500
"13585","9399",810,"00S000100000",0,0,2037
"13586","4814",810,"00S000100000",0,193,20
"13587","4814",810,"00S000100000",0,191,1500
"13588","4814",810,"00S000100000",0,0,1500
"13589","5399",812,"00S000100000",3000,0,150
"13590","4814",810,"00S000100000",0,0,1000
"13591","4814",810,"00S000100000",0,0,4500
"13592","4814",810,"00S000100000",0,0,515
"13593","4814",810,"00S000100000",0,0,2420
"13594","4814",810,"00S000100000",0,0,689
"13595","4814",812,"00S000100000",3000,0,400.06
"13596","8999",810,"00S000100000",0,0,9.99
"13597","5399",812,"00S000100000",3000,0,228
"13598","5399",810,"00S000100000",0,0,1000
"13599","4814",810,"00S000100000",0,0,1700
"13600","5812",810,"00S000100000",0,0,108.45
"13601","6300",812,"00S000100000",3000,0,790
"13602","4814",810,"00S000100000",0,0,736.32
"13603","4121",810,"00S000100000",0,0,210.48
"13604","6540",810,"00S000100000",0,0,5
"13605","4131",810,"00S000100000",0,0,934.5
"13606","7922",812,"00S000100000",3000,0,915.04
"13607","8220",810,"00S000100000",0,0,28566.6
"13608","5399",810,"00S000100000",0,0,60
"13609","5399",812,"00S000100000",3000,0,180.82
"13610","5399",810,"00S000100000",0,0,349
"13611","5411",812,"00S000100000",3000,0,614
"13612","6300",812,"00S000100000",3000,0,20370.58
"13613","5399",810,"00S000100000",0,0,600
"13614","4814",810,"00S000100000",0,0,500
"13615","4814",810,"00S000100000",0,0,229
"13616","7011",810,"00S000100000",0,0,704.05
"13617","5399",812,"00S000100000",3000,0,149
"13618","5399",810,"00S000100000",0,0,1500
"13619","4814",810,"00S000100000",0,0,200
"13620","4814",810,"00S000100000",0,0,200
"13621","4814",810,"00S000100000",0,0,600
"13622","5399",810,"00S000100000",0,0,42490
"13623","5399",812,"00S000100000",3000,0,34774
"13624","4722",812,"00S000100000",3000,0,2472
"13625","4814",810,"00S000100000",0,0,5000
"13626","4722",812,"00S000100000",3000,0,15564
"13627","4112",810,"00S000100000",0,0,7628.66
"13628","4112",812,"00S000100000",0,0,2328.43
"13629","4112",810,"00S000100000",0,0,2328.43
"13630","4112",810,"00S000100000",0,0,2328.43
"13631","4112",810,"00S000100000",0,0,2144.6
"13632","4112",810,"00S000100000",0,0,1485.9
"13633","4112",810,"00S000100000",0,0,2328.43
"13634","4112",810,"00S000100000",0,0,2757.35
"13635","4112",810,"00S000100000",0,0,444.24
"13636","4112",810,"00S000100000",0,0,1812.7
"13637","5399",810,"00S000100000",0,0,571.26
"13638","6012",810,"00S000100000",0,100,2000
"13639","4814",810,"00S000100000",0,0,100
"13640","4814",810,"00S000100000",0,0,600
"13641","6540",810,"00S000100000",0,0,84
"13642","6540",810,"00S000100000",0,0,100
"13643","7399",812,"00S000100000",0,0,504
"13644","5814",810,"00S000100000",0,0,144.66
"13645","4814",812,"00S000100000",3000,0,6290
"13646","5735",810,"00S000100000",0,100,76
"13647","5399",810,"00S000100000",0,0,300
"13648","4814",810,"00S000100000",0,0,200
"13649","5399",810,"00S000100000",0,0,500
"13650","4814",810,"00S000100000",0,0,2300
"13651","4814",810,"00S000100000",0,0,100
"13652","5399",810,"00S000100000",0,0,100
"13653","4900",810,"00S000100000",0,0,1150
"13654","9399",810,"00S000100000",0,0,390
"13655","4900",810,"00S000100000",0,0,1250
"13656","5399",810,"00S000100000",0,0,470
"13657","4111",810,"00S000100000",0,0,6904
"13658","5399",810,"00S000100000",0,0,4000
"13659","4814",810,"00S000100000",0,0,1000
"13660","9399",810,"00S000100000",0,116,4620
"13661","5812",810,"00S000100000",0,100,332.5
"13662","5812",810,"00S000100000",0,100,332.5
"13663","4112",810,"00S000100000",0,0,2573.52
"13664","4121",810,"00S000100000",0,0,1571.69
"13665","4121",810,"00S000100000",0,0,528.12
"13666","4121",810,"00S000100000",0,0,480.26
"13667","4900",812,"00S000100000",3000,0,32900
"13668","4900",812,"00S000100000",3000,0,32900
"13669","4900",812,"00S000100000",3000,0,32900
"13670","4900",812,"00S000100000",3000,0,32900
"13671","5399",810,"00S000100000",0,0,415
"13672","4722",812,"00S000100000",3000,0,381
"13673","5399",810,"00S000100000",0,0,588.82
"13674","4814",810,"00S000100000",0,0,5000
"13675","6540",810,"00S000100000",0,0,4000
"13676","4814",812,"00S000100000",3000,0,5000
"13677","4722",810,"00S000100000",0,0,3534.5
"13678","5399",810,"00S000100000",0,0,1000
"13679","6012",810,"00S000100000",0,100,2500
"13680","7832",810,"00S000100000",0,191,235.4
"13681","4814",810,"00S000100000",0,0,338
"13682","4814",810,"00S000100000",0,0,1143
"13683","5968",810,"00S000100000",0,0,69
"13684","9399",810,"00S000100000",0,0,830
"13685","9399",810,"00S000100000",0,0,4260
"13686","4814",810,"00S000100000",0,0,500
"13687","4812",812,"00S000100000",3000,0,18
"13688","5399",810,"00S000100000",0,0,2000
"13689","6300",810,"00S000100000",0,0,1057
"13690","4814",810,"00S000100000",0,0,500
"13691","4814",810,"00S000100000",0,0,100
"13692","4814",810,"00S000100000",0,0,1100
"13693","5399",810,"00S000100000",0,0,1000
"13694","5399",810,"00S000100000",0,116,500
"13695","5399",810,"00S000100000",0,0,265
"13696","4814",810,"00S000100000",0,0,534
"13697","4814",810,"00S000100000",0,0,177
"13698","4814",810,"00S000100000",0,0,7139
"13699","7399",812,"00S000100000",0,0,11513.83
"13700","4112",810,"00S000100000",0,0,830
"13701","5399",810,"00S000100000",0,0,200
"13702","4814",810,"00S000100000",0,0,500
"13703","6012",810,"00S000100000",0,100,200
"13704","5399",810,"00S000100000",0,0,13899
"13705","4722",810,"00S000100000",0,0,3101
"13706","4900",810,"00S000100000",0,0,1308.62
"13707","5812",810,"00S000100000",0,0,396
"13708","4814",810,"00S000100000",0,0,241
"13709","4814",810,"00S000100000",0,0,682
"13710","5399",810,"00S000100000",0,191,312.27
"13711","6300",810,"00S000100000",0,0,6548
"13712","4814",810,"00S000100000",0,0,10000
"13713","4814",812,"00S000100000",3000,0,25000
"13714","4814",810,"00S000100000",0,0,10000
"13715","4900",810,"00S000100000",0,0,1437
"13716","4900",812,"00S000100000",3000,0,142
"13717","6300",810,"00S000100000",0,0,2000
"13718","5814",810,"00S000100000",0,0,1002
"13719","6300",812,"00S000100000",3000,0,9948.2
"13720","5399",810,"00S000100000",0,0,5000
"13721","5411",812,"00S000100000",0,0,500
"13722","5732",812,"00S000100000",0,0,101.15
"13723","7392",810,"00S000100000",0,0,197
"13724","5734",810,"00S000100000",0,0,297.5
"13725","5734",812,"00S000100000",0,0,92.03
"13726","5732",810,"00S000100000",0,0,219.59
"13727","5732",812,"00S000100000",0,0,102.74
"13728","4814",812,"00S000100000",3000,0,400
"13729","4814",810,"00S000100000",0,0,60
"13730","5399",810,"00S000100000",0,0,1039
"13731","4722",812,"00S000100000",3000,0,157.93
"13732","5399",810,"00S000100000",0,0,500
"13733","6012",810,"00S000100000",0,100,500
"13734","5399",810,"00S000100000",0,191,108
"13735","4814",810,"00S000100000",0,0,108
"13736","5734",810,"00S000100000",0,0,1350
"13737","5734",810,"00S000100000",0,0,690
"13738","4814",810,"00S000100000",0,0,220.98
"13739","5399",810,"00S000100000",0,0,404.1
"13740","4814",812,"00S000100000",3000,0,1600
"13741","5399",812,"00S000100000",3000,0,129
"13742","5399",810,"00S000100000",0,0,900
"13743","5399",810,"00S000100000",0,0,50
"13744","4814",812,"00S000100000",3000,0,494.3
"13745","4812",812,"00S000100000",3000,0,470
"13746","5399",810,"00S000100000",0,0,393
"13747","4814",810,"00S000100000",0,0,846
"13748","5399",812,"00S000100000",3000,0,399
"13749","4112",810,"00S000100000",0,0,1179.53
"13750","4814",810,"00S000100000",0,0,500
"13751","5399",810,"00S000100000",0,0,500
"13752","7399",810,"00S000100000",0,0,499
"13753","4814",810,"00S000100000",0,0,10
"13754","5399",812,"00S000100000",3000,0,999
"13755","4814",810,"00S000100000",0,0,17.15
"13756","4814",812,"00S000100000",3000,100,3000
"13757","5812",810,"00S000100000",0,0,260
"13758","5812",810,"00S000100000",0,0,528
"13759","4112",812,"00S000100000",0,0,362.54
"13760","4814",810,"00S000100000",0,191,5284.99
"13761","5399",810,"00S000100000",0,0,5284.99
"13762","4814",810,"00S000100000",0,0,5000
"13763","5734",810,"00S000100000",0,0,340
"13764","5964",812,"00S000100000",0,0,14.62
"13765","7011",810,"00S000100000",0,0,1285
"13766","4812",812,"00S000100000",3000,0,744.34
"13767","4812",812,"00S000100000",3000,191,744.34
"13768","4814",810,"00S000100000",0,0,12000
"13769","5399",812,"00S000100000",3000,0,993
"13770","4121",812,"00S000100000",0,0,50
"13771","4121",812,"00S000100000",0,0,3
"13772","9399",810,"00S000100000",0,0,590
"13773","7399",812,"00S000100000",0,0,201
"13774","5399",810,"00S000100000",0,0,300
"13775","9399",810,"00S000100000",0,0,900
"13776","4121",810,"00S000100000",0,0,1000
"13777","5399",810,"00S000100000",0,0,5000
"13778","5399",810,"00S000100000",0,0,23990
"13779","7011",810,"00S000100000",0,0,203.26
"13780","4121",810,"00S000100000",0,0,150
"13781","4814",810,"00S000100000",0,0,50
"13782","4121",810,"00S000100000",0,0,29
"13783","5399",810,"00S000100000",0,0,657.06
"13784","4131",810,"00S000100000",0,0,4928
"13785","4121",810,"00S000100000",0,0,139.42
"13786","5735",810,"00S000100000",0,100,219
"13787","4814",810,"00S000100000",0,0,100
"13788","5964",812,"00S000100000",0,0,21.12
"13789","5735",810,"00S000100000",0,100,75
"13790","5735",810,"00S000100000",0,100,120
"13791","5399",812,"00S000100000",3000,0,360
"13792","4814",810,"00S000100000",0,0,200
"13793","4900",810,"00S000100000",0,0,845
"13794","5399",810,"00S000100000",0,0,10800
"13795","5399",810,"00S000100000",0,0,9200
"13796","5399",810,"00S000100000",0,0,221
"13797","4900",810,"00S000100000",0,100,60
"13798","5399",810,"00S000100000",0,0,1145
"13799","6012",810,"00S000100000",0,100,1145
"13800","4814",810,"00S000100000",0,0,11000
"13801","4814",810,"00S000100000",0,0,3000
"13802","4814",810,"00S000100000",0,0,1000
"13803","5399",810,"00S000100000",0,0,5000
"13804","5735",810,"00S000100000",0,100,4899
"13805","5735",810,"00S000100000",0,100,1499
"13806","5399",810,"00S000100000",0,0,210
"13807","4814",810,"00S000100000",0,0,530
"13808","6300",812,"00S000100000",3000,0,15366.96
"13809","5735",810,"00S000100000",0,100,75
"13810","5735",810,"00S000100000",0,100,75
"13811","5814",810,"00S000100000",0,0,260
"13812","5399",812,"00S000100000",3000,0,2099.4
"13813","4814",810,"00S000100000",0,0,500
"13814","4814",812,"00S000100000",3000,0,276
"13815","5399",812,"00S000100000",3000,0,372
"13816","4900",810,"00S000100000",0,0,300
"13817","8050",810,"00S000100000",0,0,1100
"13818","5399",810,"00S000100000",0,0,300
"13819","4814",810,"00S000100000",0,0,300
"13820","4814",810,"00S000100000",0,0,80
"13821","5399",810,"00S000100000",0,0,23.8
"13822","5399",812,"00S000100000",3000,0,110
"13823","4814",810,"00S000100000",0,100,895.09
"13824","4814",810,"00S000100000",0,100,7300
"13825","4814",810,"00S000100000",0,0,8100
"13826","4900",810,"00S000100000",0,0,505
"13827","4814",810,"00S000100000",0,0,400
"13828","3056",812,"00S000100000",3000,0,525
"13829","7922",812,"00S000100000",3000,0,489.2
"13830","4814",812,"00S000100000",3000,0,1000
"13831","5732",810,"00S000100000",0,0,399
"13832","4900",810,"00S000100000",0,116,3698.73
"13833","4722",812,"00S000100000",3000,0,6845
"13834","4722",812,"00S000100000",3000,0,13685
